image_id,fname,caption,gt,mentioned,wrong,is_hall
331569,000000331569.jpg,a glass of milkshake next to a strawberry on a plate,cup,,,False
331604,000000331604.jpg,a man is kite surfing while wearing a yellow and black shirt,kite|person|surfboard,person|kite,,False
331799,000000331799.jpg,a woman is placing some food on a table,apple|banana|dining table|orange|person,person|dining table,,False
331817,000000331817.jpg,a table set up with food and two beverages,bowl|cake|cup|dining table|fork|knife|person|potted plant|tv|wine glass,dining table,,False
332318,000000332318.jpg,a herd of cattle grazing in a field with mountains in the background,cow|truck,cow,,False
332351,000000332351.jpg,a number of people in the water with surfboards,person|surfboard,person|surfboard,,False
332455,000000332455.jpg,a pink toilet seat sits up in a bathroom,chair|toilet,toilet|chair,,False
332570,000000332570.jpg,a hand holding up a phone with the display on its display,cell phone|person,cell phone,,False
332845,000000332845.jpg,person sitting on bed at sunlight streaming through window,bed|chair|laptop|person,person|bed,,False
332901,000000332901.jpg,two black and white sheep leaning over a wooden rail,person|sheep,sheep,,False
333069,000000333069.jpg,two giraffes with long necks and necking looking at the camera,giraffe,giraffe,,False
333237,000000333237.jpg,a vintage photo of a bedroom with floral curtains,bed|chair|dining table,,,False
333402,000000333402.jpg,a man standing next to a blue and white bus,bus|cell phone|person,person,,False
333697,000000333697.jpg,a no enter sign sits in front of an alleyway,stop sign,,,False
333745,000000333745.jpg,a woman with an umbrella walking past a bus,bus|chair|handbag|person|umbrella,person|umbrella,,False
333772,000000333772.jpg,a black and white cat laying on a computer desk,cat|chair|cup|keyboard|laptop|mouse|tv,cat|laptop|dining table,dining table,True
333956,000000333956.jpg,an old fashioned parking meter sits by the water,bench|boat|parking meter,parking meter,,False
334006,000000334006.jpg,a garbage truck parked in front of a building,car|person|stop sign|truck,truck,,False
334309,000000334309.jpg,a man taking a picture of himself eating a hot dog,car|cell phone|person|pizza|sandwich,person|hot dog,hot dog,True
334371,000000334371.jpg,two double decked buses on a city street,bus|car|person|traffic light,bus,,False
334399,000000334399.jpg,a man standing next to a clock on a table,book|clock|dining table|handbag|person,person|clock|dining table,,False
334417,000000334417.jpg,a man in a suit eating a piece of pizza,person|pizza|sandwich|tie,person|pizza,,False
334483,000000334483.jpg,young children and women at a party cutting a cake,cake|dining table|fork|handbag|knife|person,person|person|cake,,False
334521,000000334521.jpg,two giraffes in a fenced in area with a bird,bird|giraffe|person,giraffe|bird,,False
334530,000000334530.jpg,a man is surfing in the blue ocean water,person|surfboard,person,,False
334555,000000334555.jpg,a black and white cow is standing on a sidewalk,car|cell phone|cow|handbag|person|truck,cow,,False
334719,000000334719.jpg,a woman and two children are playing soccer at the beach,bottle|frisbee|kite|person,person|person,,False
334767,000000334767.jpg,cross country skiers move through a snowy area,person|skis,person,,False
334977,000000334977.jpg,a pink nokia lumia phone is shown,cell phone,cell phone,,False
335081,000000335081.jpg,several stuffed toys are shown hanging on the ceiling,bear|bird|teddy bear,,,False
335177,000000335177.jpg,a neighborhood with a house on the corner of a street,car|person|stop sign|truck,,,False
335328,000000335328.jpg,man surfing with woman in wet suit laying on surfboard,person|surfboard,person|person|surfboard,,False
335427,000000335427.jpg,a bowl of soup with broccoli and sauce,bowl|broccoli|fork|spoon,bowl|broccoli,,False
335450,000000335450.jpg,a horse and foal stand in the grass by a fence,horse,horse|horse,,False
335529,000000335529.jpg,a wooden bench sitting near a harbor with many boats on it,bench|boat,bench|boat,,False
335658,000000335658.jpg,an apple mouse sits next to a computer keyboard,dining table|keyboard|laptop|mouse,apple|mouse|laptop|keyboard,apple,True
335800,000000335800.jpg,a street sign with flags in front of a tall building,traffic light,,,False
335954,000000335954.jpg,two clear cups filled with fresh fruits and vegetables,bowl|cup|knife,cup,,False
336053,000000336053.jpg,a group of children eating out of white plates,carrot|chair|cup|dining table|fork|person|spoon|wine glass,person,,False
336209,000000336209.jpg,a young man is jumping up a ramp on his skate board,bench|person|skateboard,person,,False
336232,000000336232.jpg,a person on a motorcycle with a taxi cab behind them on the street,bus|car|motorcycle|person|truck,person|motorcycle|car|car,,False
336265,000000336265.jpg,a person standing in a field with a blue frisbee,frisbee|person,person|frisbee,,False
336309,000000336309.jpg,plane with its landing gear down ascending into the air,airplane|person,airplane,,False
336356,000000336356.jpg,a woman sitting at a table in front of two pizzas,bottle|chair|dining table|fork|knife|person|pizza|wine glass,person|dining table|pizza,,False
336587,000000336587.jpg,a stop sign on a wooden pole on a street corner,cell phone|stop sign|truck,stop sign,,False
336628,000000336628.jpg,an old man dressed in clown garb standing at the entrance to a trolley car,bus|car|cell phone|person,person|bus|car,,False
336658,000000336658.jpg,the view of a public plaza and building from across the street,bus|car|person,,,False
337055,000000337055.jpg,a lady sitting on the tracks with her arm tattoo on,person|suitcase|train,person,,False
337498,000000337498.jpg,a slice of pizza on a plate with a fork,cup|dining table|knife|pizza,pizza|fork,fork,True
337987,000000337987.jpg,a bird perched on a tree limb with its eyes closed,bird,bird,,False
338191,000000338191.jpg,a collage of fire hydrants painted in different colors,fire hydrant,fire hydrant,,False
338219,000000338219.jpg,the man stands in front of a row of motorcycles,bicycle|chair|motorcycle|person,person|motorcycle,,False
338304,000000338304.jpg,a large crowd is watching sheep on display,cell phone|handbag|person|sheep,sheep,,False
338325,000000338325.jpg,a large jetliner flying through a cloudy sky,airplane,airplane,,False
338428,000000338428.jpg,an antique pick up truck on display in a field,bus|car|truck,truck,,False
338532,000000338532.jpg,a giraffe is walking around an enclosed area,giraffe|person,giraffe,,False
338560,000000338560.jpg,a blue and yellow fire hydrant on a city street,car|fire hydrant|traffic light,fire hydrant,,False
338624,000000338624.jpg,a man walking his dog on the sidewalk of an urban shopping area,car|chair|dog|orange|person|traffic light,person|dog,,False
338625,000000338625.jpg,a bus riding on the road in an urban setting,bicycle|bus|car|handbag|person,,,False
338718,000000338718.jpg,an intersection is shown with street signs laying upside down,car,,,False
338901,000000338901.jpg,dog laying on couch covered with blanket and pillows,couch|dog|remote,dog|couch,,False
338905,000000338905.jpg,a group of people are eating at an outdoor table,bottle|bowl|chair|cup|dining table|knife|motorcycle|person|potted plant|sandwich|umbrella|wine glass,person|dining table,,False
338986,000000338986.jpg,a train is going past a train station,car|train,train|train,,False
339442,000000339442.jpg,a sandwich with a side of grapes and an apple,apple|dining table|sandwich,sandwich|apple,,False
339823,000000339823.jpg,an attractive woman standing holding an umbrella in the sun,orange|person|umbrella,person|umbrella,,False
339870,000000339870.jpg,power lines run across an empty city street at night,cell phone|traffic light|truck,,,False
340015,000000340015.jpg,"a pizza with sausage, tomatoes, and mushrooms on it",dining table|pizza,pizza,,False
340175,000000340175.jpg,the living room is nicely decorated with furniture,apple|bench|book|chair|couch|dining table|potted plant|vase,,,False
340272,000000340272.jpg,five white sheep walking in grass near a lake,sheep,sheep,,False
340451,000000340451.jpg,a person wearing a rain coat on a bench waving,bench|person,person|bench,,False
340697,000000340697.jpg,many different kinds of sodas are displayed in a cooler,bottle|refrigerator,,,False
340894,000000340894.jpg,"a desk with a laptop, monitor, keyboard and mouse",cell phone|chair|cup|dining table|keyboard|laptop|mouse|person|tv,dining table|laptop|tv|keyboard|mouse,,False
340930,000000340930.jpg,orange scissors in a holder with some pens and pens,bowl|cup|orange|scissors,orange|scissors,,False
341058,000000341058.jpg,an umbrella next to a pole with a sign for samuki's on,boat|bottle|chair|dining table|umbrella,umbrella,,False
341094,000000341094.jpg,a carved bear statue driving a toy car,bear|car|person,bear|car,,False
341196,000000341196.jpg,a surfer in a wetsuit riding a wave,person|surfboard,,,False
341469,000000341469.jpg,man standing in front of display of suitcases and luggage,bicycle|handbag|orange|person|suitcase,person|suitcase|suitcase,,False
341681,000000341681.jpg,a tennis player hits the ball with a racquet,person|sports ball|tennis racket,person|sports ball,,False
341719,000000341719.jpg,a group of people riding skis down a snow covered slope,person|skis|snowboard,person|skis,,False
341828,000000341828.jpg,black and white photo of a man at table with food,cell phone|dining table|person|sandwich,person|dining table,,False
341921,000000341921.jpg,a child in yellow jacket sitting on a bench in park,backpack|bench|book|car|person,person|bench,,False
341973,000000341973.jpg,two woman are posing for a picture holding doughnuts,bench|donut|person,person|donut,,False
342006,000000342006.jpg,boats are sailing in a river with big ben and the palace,boat|clock,boat,,False
342128,000000342128.jpg,a man in a sports jacket and shorts holds a tennis racket,bench|car|chair|person|tennis racket,person|tennis racket,,False
342186,000000342186.jpg,a pizza with spinach and other toppings on a plate,dining table|pizza,pizza,,False
342295,000000342295.jpg,a bathroom with an old bathtub that has a painting in the middle,toilet,,,False
342367,000000342367.jpg,"a man in suit, tie and top hat is on television screen",book|laptop|person|tv,person|tie|tv,tie,True
342397,000000342397.jpg,a person doing a flip on some skiis,person|skis,person,,False
342971,000000342971.jpg,man catching a frisbee in front of a bush,frisbee|person,person|frisbee,,False
343076,000000343076.jpg,a tabby cat resting on top of a blue laptop on a wooden desk,cat|laptop|person,cat|cat|laptop|dining table,dining table,True
343149,000000343149.jpg,several people are walking outside of a store with a clock on the building,cell phone|clock|person,person|clock,,False
343218,000000343218.jpg,two people standing on a tennis court playing a game,car|person|sports ball|tennis racket,person,,False
343315,000000343315.jpg,a stop sign next to a grassy area on the corner,fire hydrant,stop sign,stop sign,True
343453,000000343453.jpg,a female skier in black hat and glasses,person|skis,person|person,,False
343466,000000343466.jpg,"the kitchen has an empty counter, sink and stove in it",oven|sink,sink|oven,,False
343496,000000343496.jpg,an intersection with a stop sign and trees in the foreground,car|fire hydrant|handbag|person|stop sign,stop sign,,False
343524,000000343524.jpg,a male tennis player in action on the court,person|sports ball|tennis racket,person|person,,False
343561,000000343561.jpg,several riders riding in a marathon or a bike race,bicycle|handbag|person,person|bicycle,,False
343706,000000343706.jpg,a person holding onto an iphone with the case covered in crochet,cell phone|person,person|cell phone,,False
343803,000000343803.jpg,a man in a black shirt and blue jeans is throwing a frisbee,frisbee|person,person|frisbee,,False
343934,000000343934.jpg,a blue motorcycle parked in front of a graffiti covered door,motorcycle,motorcycle,,False
343937,000000343937.jpg,a woman riding a snowboard down a snow covered slope,person|skis|snowboard,person|snowboard,,False
343976,000000343976.jpg,a city street at night with a sign on the side of the road,car|person,,,False
344029,000000344029.jpg,a black public bus on street with people riding,bus|car|person|tie,person,,False
344059,000000344059.jpg,two giraffes stand next to each other at the zoo,giraffe,giraffe,,False
344100,000000344100.jpg,a piece of sandwich is on a plate next to a coffee and camera,cup|dining table|laptop|sandwich|spoon,sandwich,,False
344268,000000344268.jpg,president obama delivering a speech in front of a huge flag,person|tie,,,False
344611,000000344611.jpg,a flooded street with street sign next to water,,,,False
344614,000000344614.jpg,a clock tower sitting between two buildings in a city,clock,clock,,False
344621,000000344621.jpg,a large living room with two couches and a coffee table,book|chair|couch|dining table|potted plant|remote,couch|dining table,,False
344795,000000344795.jpg,a food pan covered in tin foil inside an oven,cake|oven,oven,,False
344816,000000344816.jpg,a large long train on a steel track,car|train,train,,False
344888,000000344888.jpg,two horses standing in a field next to a red truck,car|horse|truck,horse|truck,,False
344909,000000344909.jpg,a pink fire hydrant on a sidewalk with a sideclos sign next to,car|fire hydrant,fire hydrant,,False
345027,000000345027.jpg,a scooter parked on the beach by a wooden structure,bench|boat|car|chair|kite|motorcycle|person|truck|umbrella,motorcycle,,False
345252,000000345252.jpg,a boy wearing headphones and using his computer,chair|dining table|keyboard|laptop|person|tv,person|laptop,,False
345261,000000345261.jpg,two giraffes stand on a plain near each other,giraffe,giraffe,,False
345356,000000345356.jpg,two men sitting at a table looking at their phones,bottle|cell phone|cup|dining table|person|spoon|vase,person|dining table|cell phone,,False
345361,000000345361.jpg,a group of children sitting at a table with birthday hats on,cake|car|cup|dining table|person|spoon,person|dining table,,False
345385,000000345385.jpg,two people lying in bed together with blankets,bed|person,person|bed,,False
345397,000000345397.jpg,the man is taking a selfie while wearing glasses and tie,apple|cell phone|person|tie,person|tie,,False
345466,000000345466.jpg,a baseball player in white and blue throwing a ball,backpack|baseball bat|baseball glove|cup|person|sports ball,person|sports ball,,False
345469,000000345469.jpg,a display case full of different kinds of donuts,donut,donut,,False
345941,000000345941.jpg,"a dish with ice cream, strawberries and other toppings",cake|person|spoon,,,False
346232,000000346232.jpg,people walking along the pavement with a rainbow umbrella over them,backpack|car|person|truck|umbrella,person|umbrella,,False
346638,000000346638.jpg,an empty beer bottle sitting in front of a computer monitor,bottle|dining table|keyboard|laptop|mouse|tv,bottle|laptop|tv,,False
346703,000000346703.jpg,three pictures of a man and woman cutting into a cake,cake|couch|cup|dining table|person|spoon|wine glass,person|person|cake,,False
346707,000000346707.jpg,bananas are growing on the tree in a banana grove,banana|bowl|person,banana|banana,,False
346905,000000346905.jpg,two adult elephants and a baby elephant standing beside each other,elephant,person|elephant|person|elephant,person|person,True
346968,000000346968.jpg,a woman in a uniform talking on a cell phone,book|cell phone|chair|person,person|cell phone,,False
347163,000000347163.jpg,there is a stop sign next to a building under construction,stop sign,stop sign,,False
347174,000000347174.jpg,a woman in white lingerie and tattoos lying on the bed,bed|dining table|person,person|bed,,False
347254,000000347254.jpg,a man in a suit holding a drink in his hand,chair|cup|orange|person|tie,person,,False
347265,000000347265.jpg,woman with ski poles walking through a pine forest,person|skis,person|skis,,False
347335,000000347335.jpg,"a plate of food with hash browns, eggs, and hash browns",cup|dining table|fork|knife,,,False
347370,000000347370.jpg,an opened lime being held in someone's hand,orange|person,,,False
347456,000000347456.jpg,two elephants in grassy area near fence and water,elephant|person,elephant,,False
347544,000000347544.jpg,a bus parked on the side of a road near a building,bus|orange|truck,,,False
347664,000000347664.jpg,a herd of cattle walking across a sandy beach,cow|train,cow,,False
347693,000000347693.jpg,several rows of baby changing sheets on a metal rack,bed|person,person,,False
347930,000000347930.jpg,a dog sitting on a couch with a ball in the background,couch|dog|sports ball,dog|couch|sports ball,,False
348012,000000348012.jpg,a close up of a pair of scissors on a roll of tape,scissors,scissors,,False
348045,000000348045.jpg,a bathroom with three urinals and a sign on the wall,toilet,toilet,,False
348216,000000348216.jpg,five old toilet bowls sitting in a row,bowl|toilet,toilet|bowl,,False
348243,000000348243.jpg,a brown and black horse is standing on the grass,horse,horse,,False
348481,000000348481.jpg,a blue laptop computer surrounded by various electronics,book|cell phone|dining table|laptop|mouse|person|remote,laptop,,False
348488,000000348488.jpg,a vase depicting an egyptian scene with four horses,horse|person|vase,vase|horse,,False
348708,000000348708.jpg,a bowl with almonds and a banana on a table,banana|bowl|dining table,bowl|banana|dining table,,False
348881,000000348881.jpg,the view from an airplane platform as it is docked at an airport,airplane|person|suitcase,airplane,,False
349152,000000349152.jpg,several boxes of doughnuts sitting on the table,dining table|donut|knife|spoon,donut|dining table,,False
349184,000000349184.jpg,a woman sitting on a bench in a park,bench|handbag|person,person|bench,,False
349302,000000349302.jpg,two giraffes are standing next to each other on the dirt road,giraffe,giraffe,,False
349480,000000349480.jpg,teddy bears dressed as pilgrim's having a picnic,apple|banana|bear|bottle|bowl|cake|cup|elephant|handbag|orange|potted plant|teddy bear,teddy bear,,False
349594,000000349594.jpg,a small boy is looking at an apple,apple|donut|person,person|apple,,False
349678,000000349678.jpg,an american flag is flying above a clock tower,clock|train,clock,,False
349837,000000349837.jpg,three white refrigerators next to each other against a green wall,refrigerator,refrigerator,,False
349860,000000349860.jpg,a person jumping in the air while riding on a skate board,bench|car|person|skateboard,person,,False
350002,000000350002.jpg,"a woman with white paint on her face, sitting in a dress",dining table|hair drier|person,person,,False
350003,000000350003.jpg,a city street with a fire engine parked next to a white truck,bicycle|car|person|suitcase|truck,truck,,False
350019,000000350019.jpg,a young boy is pulling a suitcase in a kitchen,person|suitcase,person|suitcase,,False
350023,000000350023.jpg,"a view of an urban roadway, with lots of traffic",bicycle|bus|car|motorcycle|person|traffic light,,,False
350054,000000350054.jpg,cat sitting on top of tv with christmas decoration,cat|dining table|teddy bear|tv,cat|tv,,False
350122,000000350122.jpg,a woman rides her bicycle on the platform at an underground station,backpack|bicycle|bus|handbag|person|train,person|bicycle,,False
350148,000000350148.jpg,a man taking a photograph with his camera and holding his sandwich,cake|car|carrot|chair|clock|cup|dining table|fork|knife|person|sandwich,person|sandwich,,False
350388,000000350388.jpg,a white plate topped with soup covered in broccoli,bowl|broccoli|dining table,broccoli,,False
350405,000000350405.jpg,a man riding a snowboard down a snow covered slope,person|skis|snowboard,person|snowboard,,False
350488,000000350488.jpg,a zebra standing on the bank eating grass,zebra,zebra,,False
350607,000000350607.jpg,"a colorful, striped bench with a patchwork blanket on it",bench,bench,,False
350679,000000350679.jpg,a bride and groom cutting a cake with a knife,cake|dining table|hot dog|knife|person|tie,person|person|cake|knife,,False
350833,000000350833.jpg,bathroom scene with tile walls and shower stall,sink|toilet,,,False
351096,000000351096.jpg,a pair of scissors and a camera are on a shelf,person|scissors,scissors,,False
351331,000000351331.jpg,a pepperoni pizza on a plate with a fork,dining table|fork|pizza,pizza|fork,,False
351362,000000351362.jpg,"bathroom with toilet, sink, and bath tub next to large window",bottle|bowl|sink|toilet,toilet|sink,,False
351530,000000351530.jpg,a row of wooden benches with a woman in the background,bench|bicycle|cell phone|chair|person,bench|person,,False
351559,000000351559.jpg,a large skyscraper lit up with a red light,traffic light,,,False
351589,000000351589.jpg,a green park bench sitting outside a house,bench|potted plant,bench,,False
351609,000000351609.jpg,a bowl of peeled oranges sitting on a table,bowl|cup|orange|spoon,bowl|orange|dining table,dining table,True
351810,000000351810.jpg,a group of people standing around several backpacks,backpack|chair|dining table|person|potted plant|suitcase,person|backpack,,False
351823,000000351823.jpg,the young boy is playing a tennis game,person|sports ball|tennis racket,person,,False
352491,000000352491.jpg,the commuter train is leaving the station by its empty platform,person|train,train,,False
352582,000000352582.jpg,two men playing frisbee in a field,frisbee|person,person|frisbee,,False
352584,000000352584.jpg,a toilet covered in lots of sparkling sparkley glass,toilet,toilet,,False
352618,000000352618.jpg,three different types of fruit sitting in a bowl,banana|bowl|orange,bowl,,False
352684,000000352684.jpg,a man posing for a photograph at an event,person|tie,person,,False
352760,000000352760.jpg,a person in a yellow ski suit jumps high into the air,person|skis,person|skis,,False
352900,000000352900.jpg,a plate of pasta with broccoli and sauce,bowl|broccoli|fork|knife,broccoli,,False
353027,000000353027.jpg,a person is taking a slice of pizza,person|pizza,person|pizza,,False
353051,000000353051.jpg,a girl with blue hair and sunglasses feeding a horse,horse|person,person|horse,,False
353096,000000353096.jpg,a desktop computer with a large screen monitor and a white mouse,apple|dining table|keyboard|laptop|mouse|tv,laptop|tv|mouse,,False
353180,000000353180.jpg,men in jeans climbing the bottom of a parked bus,backpack|bus|person,person,,False
353518,000000353518.jpg,small fishing boats are lined up on the shore,boat|person,boat,,False
353970,000000353970.jpg,a gray cat sitting on top of a wooden chair,cat|chair,cat|chair,,False
354072,000000354072.jpg,a white sink is surrounded by some houseplant,bottle|potted plant|sink,sink|potted plant,,False
354307,000000354307.jpg,a man laying down on a hospital bed with a bleeding head,bed|person,person|bed,,False
354547,000000354547.jpg,a man in a white suit smiles at the camera,person|tie,person,,False
354753,000000354753.jpg,a car passing by a stop light at night,car|traffic light,car|traffic light,,False
354829,000000354829.jpg,white car passing through window on wet sidewalk,car|fire hydrant,car,,False
355169,000000355169.jpg,an airport terminal screen with a clock above it,airplane|clock,clock,,False
355240,000000355240.jpg,a dog sitting on a bench in a window,car|chair|couch|dog,dog|bench,bench,True
355257,000000355257.jpg,an infant on a hospital bed with the monitors set up,bed|bottle|person|tv,bed|tv,,False
355325,000000355325.jpg,a pizza sitting on top of a wooden table with a glass of wine,bowl|cup|dining table|person|pizza|spoon|wine glass,pizza|dining table,,False
355610,000000355610.jpg,two stuffed animals posed together with a label on the back,bear|sheep|teddy bear,,,False
355677,000000355677.jpg,a yellow lifeguard sign in front of a large body of water,surfboard,,,False
355817,000000355817.jpg,a long yellow bus in front of a red brick building,bus|person,,,False
355905,000000355905.jpg,a white dog walking across a sandy beach,dog,dog,,False
356094,000000356094.jpg,man in maroon baseball uniform swinging bat at ball,baseball bat|baseball glove|person,person|sports ball,sports ball,True
356125,000000356125.jpg,an elephant and a girl are on the outside terrace,elephant|person,elephant|person,,False
356169,000000356169.jpg,an empty street with houses and trees in front,car|fire hydrant|traffic light,,,False
356248,000000356248.jpg,a man holding a baby in his arms while sitting at a table,bottle|bowl|chair|cup|dining table|person|potted plant|spoon,person|person|dining table,,False
356261,000000356261.jpg,a horse standing by a waterfall in the grass,horse,horse,,False
356347,000000356347.jpg,a wooden spoon mixing tomato sauce on the stove,bowl|spoon,spoon|oven,oven,True
356387,000000356387.jpg,a street scene with people and motorcycles on both sides,backpack|bicycle|motorcycle|person,person|motorcycle,,False
356424,000000356424.jpg,a smiling man with glasses sitting next to his meal,bottle|car|chair|cup|dining table|person,person,,False
356427,000000356427.jpg,a man stands in front of several bags and backpacks,backpack|handbag|person|suitcase|train,person|backpack,,False
356428,000000356428.jpg,a man walking by a fruit stand with bananas hanging from the ceiling,backpack|banana|person,person|banana,,False
356432,000000356432.jpg,a clean modern living room with artwork on the wall,couch|cup|dining table|keyboard,,,False
356498,000000356498.jpg,food with vegetables and sauce is sitting on a plate,broccoli|cake,,,False
356505,000000356505.jpg,a woman riding on top of a surfboard on a wave,person|surfboard,person|surfboard,,False
356531,000000356531.jpg,woman smiling while eating mexican food in a restaurant,bottle|cup|dining table|fork|knife|person,person,,False
356612,000000356612.jpg,cows are walking down a crowded city street,bicycle|bus|car|cow|person|truck,cow,,False
356968,000000356968.jpg,a horse with a blonde mane standing in a field,horse,horse,,False
357060,000000357060.jpg,a small bird walking along the water and sand on the beach,bird,bird,,False
357081,000000357081.jpg,two purple and white cows grazing on grass,cow,cow,,False
357238,000000357238.jpg,a person riding a surfboard with a kite in the air,kite|person,person|surfboard|kite,surfboard,True
357430,000000357430.jpg,a closeup of a pizza cut into slices,pizza,pizza,,False
357459,000000357459.jpg,a small dog is playing with a green frisbee,dog|frisbee|person,dog|frisbee,,False
357501,000000357501.jpg,gold scissors and confetti on the table,scissors,scissors|dining table,dining table,True
357567,000000357567.jpg,a bathroom that has a curtain in it,sink|toilet,,,False
357737,000000357737.jpg,the man smiles near several parked bicycles,bicycle|car|motorcycle|person|truck,person|bicycle,,False
357742,000000357742.jpg,skier going down a mountain with tall trees,backpack|person|skis,person,,False
357748,000000357748.jpg,a pink bus with a cartoon character on the side,bird|bus|person,,,False
357816,000000357816.jpg,a young man swinging a baseball bat at a ball,baseball bat|baseball glove|bench|car|person|sports ball|umbrella,person|baseball bat|sports ball,,False
357888,000000357888.jpg,a man standing in a kitchen holding up a kite,apple|bottle|bowl|clock|cup|kite|orange|person|vase|wine glass,person|kite,,False
357903,000000357903.jpg,a pizza topped with an egg and vegetables,broccoli|pizza,pizza,,False
357941,000000357941.jpg,a black cat sitting on top of a television,cat|cell phone|tv,cat|tv,,False
357978,000000357978.jpg,two women are standing in front of a wii display,chair|couch|person|potted plant|remote|tv|vase,person,,False
358195,000000358195.jpg,a young girl riding a skateboard on top of a paved road,person|skateboard,person|skateboard,,False
358427,000000358427.jpg,a close up of a piece of broccoli on a fork,broccoli|fork,broccoli|fork,,False
358525,000000358525.jpg,a little boy in blue and brown sitting on a bed while using a silver laptop,bed|keyboard|laptop|person|suitcase,person|bed|laptop,,False
358923,000000358923.jpg,a woman with an umbrella hat on talking on a cell phone,cell phone|person|umbrella,person|umbrella|cell phone,,False
359135,000000359135.jpg,two elephants fighting with each other in an enclosure,elephant,elephant,,False
359219,000000359219.jpg,two deep dish pizzas are sitting on the stove,dining table|fork|knife|oven|pizza,pizza|oven,,False
359540,000000359540.jpg,a baseball player hitting a ball while the other team watches from behind home plate,baseball bat|baseball glove|person|sports ball,person|sports ball,,False
359677,000000359677.jpg,person on water ski's with a parachute over the ocean,kite|person|surfboard,person|skis,skis,True
359781,000000359781.jpg,giraffe walking in grassy area next to trees and bushes,giraffe|person,giraffe,,False
359833,000000359833.jpg,a toddler reaching for a container with lots of apples,apple|orange|person,bowl|apple,bowl,True
359855,000000359855.jpg,a blue suitcase sitting on the ground next to a plant,suitcase,suitcase,,False
359937,000000359937.jpg,an orange double decker bus parked in a parking lot,bus|orange,orange,,False
360097,000000360097.jpg,an overhead view of people loading their luggage on the walkway,person|suitcase|truck,person|suitcase,,False
360137,000000360137.jpg,person holding an umbrella over a railing overlooking the ocean,handbag|person|umbrella,person|umbrella,,False
360325,000000360325.jpg,"sheep, a goat, and some other goats in a farm",sheep,sheep|sheep|sheep,,False
360393,000000360393.jpg,a small pizza on a pan sits in the kitchen,bowl|dining table|pizza,pizza,,False
360564,000000360564.jpg,the small bathroom features a tile floor and tan walls,chair|sink|toilet,,,False
360661,000000360661.jpg,three horses and two jockeys running on a beach,horse|person,horse,,False
360943,000000360943.jpg,an orange cat laying down on a porch looking out,cat|orange,orange|cat,,False
360951,000000360951.jpg,an orange desk that has a laptop and two monitors,dining table|keyboard|laptop|mouse|tv,orange|dining table|laptop|tv,orange,True
360960,000000360960.jpg,a man with a colorful umbrella walking down a street,person|umbrella,person|umbrella,,False
361103,000000361103.jpg,the traffic lights are red on the street as pedestrians walk by,backpack|bicycle|cell phone|handbag|person|potted plant|traffic light,traffic light,,False
361142,000000361142.jpg,a large building with a clock tower on top,car|clock|person,clock,,False
361147,000000361147.jpg,man on court preparing to serve during tennis match,chair|person|tennis racket,person,,False
361180,000000361180.jpg,a bear is standing on a stone wall,bear,bear,,False
361238,000000361238.jpg,a woman smiles at a pizza on a platter,backpack|cup|dining table|person|pizza|potted plant,person|pizza,,False
361268,000000361268.jpg,brown cow standing on street next to brick houses,cow,cow,,False
361506,000000361506.jpg,a skate boarder on the street with lights on in the background,car|person|skateboard|stop sign,,,False
361551,000000361551.jpg,several people standing around luggage being loaded up onto an airplane,airplane|backpack|person|suitcase|truck,person|suitcase|airplane,,False
361571,000000361571.jpg,a brown dog wearing a hat outside on the grass,dog|person,dog,,False
361586,000000361586.jpg,a group of people are standing outside of a kiosk,backpack|handbag|person|suitcase|tv,person,,False
361621,000000361621.jpg,an orange and white cat sitting in a sink looking out the window,cat|sink,orange|cat|sink,orange,True
361730,000000361730.jpg,an event on a grassy hill with kites flying overhead,backpack|bench|kite|person,kite,,False
361919,000000361919.jpg,group of people skiing on snowy hills under a blue sky,person|skis|snowboard,person,,False
362434,000000362434.jpg,a brown teddy bear sitting in a box with clothes,book|person|teddy bear,teddy bear,,False
362520,000000362520.jpg,a boy doing a trick on his skateboard at a skate park,person|skateboard,person|skateboard,,False
362682,000000362682.jpg,a bus with japanese writing painted on it,bus|dog|person|truck,,,False
362716,000000362716.jpg,a male tennis player is swinging his racket to hit the ball,person|sports ball|tennis racket,person|person|tennis racket|sports ball,,False
363072,000000363072.jpg,several silver train cars are parked on tracks near a building,train,train|car,car,True
363188,000000363188.jpg,a group of people walking down a street with blood on their bodies,backpack|bottle|car|cell phone|person,person,,False
363207,000000363207.jpg,a couple embracing while standing next to a wedding cake,bowl|cake|dining table|person|wine glass,cake,,False
363461,000000363461.jpg,an office with two computers on a desk,chair|dining table|keyboard|laptop|mouse|tv,laptop|dining table,,False
363666,000000363666.jpg,four people sitting around a table with many plates of food,chair|cup|dining table|donut|fork|knife|person|sandwich,person|dining table,,False
363784,000000363784.jpg,"a bathroom area with a sink, bathtub and toilet",sink|toilet,sink|toilet,,False
363840,000000363840.jpg,a desk with three laptops and a computer monitor on top,bottle|chair|dining table|handbag|keyboard|laptop|mouse|person|tv,dining table|laptop|laptop|tv,,False
363875,000000363875.jpg,man riding a motorcycle carrying several packages and boxes,bus|motorcycle|person|suitcase,person|motorcycle,,False
364102,000000364102.jpg,a woman in a park tosses a frisbee to her opponent,frisbee|person,person|frisbee,,False
364126,000000364126.jpg,a surfer wearing blue shorts riding a wave,person|surfboard,,,False
364166,000000364166.jpg,two zebras standing together and some brown grass,person|zebra,zebra,,False
