image_id,fname,caption,gt,mentioned,wrong,is_hall
345385,000000345385.jpg,a couple of men sleeping on top of pillows,bed|person,person,,False
345397,000000345397.jpg,a man taking a selfie in a bathroom mirror,apple|cell phone|person|tie,person,,False
345466,000000345466.jpg,baseball player on the mound getting ready to throw,backpack|baseball bat|baseball glove|cup|person|sports ball,person,,False
345469,000000345469.jpg,a display case full of different kinds of donuts,donut,donut,,False
345941,000000345941.jpg,"a dish with ice cream, strawberries and other toppings",cake|person|spoon,,,False
346232,000000346232.jpg,a group of people walking down a dirt road,backpack|car|person|truck|umbrella,person,,False
346638,000000346638.jpg,an empty beer bottle sitting in front of a computer monitor,bottle|dining table|keyboard|laptop|mouse|tv,bottle|laptop|tv,,False
346703,000000346703.jpg,a family enjoying birthday party at home,cake|couch|cup|dining table|person|spoon|wine glass,,,False
346707,000000346707.jpg,bananas are growing on the tree in a banana grove,banana|bowl|person,banana|banana,,False
346905,000000346905.jpg,three elephants walking side by side through a wooded area,elephant,elephant,,False
346968,000000346968.jpg,a woman in a uniform talking on a cell phone,book|cell phone|chair|person,person|cell phone,,False
347163,000000347163.jpg,a stop sign with graffiti written underneath it,stop sign,stop sign,,False
347174,000000347174.jpg,a woman in white lingerie and tattoos lying on the bed,bed|dining table|person,person|bed,,False
347254,000000347254.jpg,a man in a suit holding a drink,chair|cup|orange|person|tie,person,,False
347265,000000347265.jpg,a person in a pink jacket cross country skiing through a forest,person|skis,person,,False
347335,000000347335.jpg,"a plate of food with hash browns, eggs, and hash browns",cup|dining table|fork|knife,,,False
347370,000000347370.jpg,an opened lime being held in someone's hand,orange|person,,,False
347456,000000347456.jpg,two elephants in grassy area near fence and water,elephant|person,elephant,,False
347544,000000347544.jpg,a bus parked on the side of a road,bus|orange|truck,,,False
347664,000000347664.jpg,a herd of cattle walking across a sandy beach,cow|train,cow,,False
347693,000000347693.jpg,a kitchen with two racks of cloth hanging from the ceiling,bed|person,,,False
347930,000000347930.jpg,a dog sitting on top of a couch,couch|dog|sports ball,dog|couch,,False
348012,000000348012.jpg,a pair of scissors in a roll of tape,scissors,scissors,,False
348045,000000348045.jpg,white urinals on a white tiled wall with text,toilet,toilet,,False
348216,000000348216.jpg,a row of old toilets sitting in a bathroom,bowl|toilet,toilet,,False
348243,000000348243.jpg,a brown and black horse is standing on the grass,horse,horse,,False
348481,000000348481.jpg,a blue laptop computer surrounded by various electronics,book|cell phone|dining table|laptop|mouse|person|remote,laptop,,False
348488,000000348488.jpg,the ancient vase shows chariots on their backs,horse|person|vase,vase,,False
348708,000000348708.jpg,a close up of a plate with bananas on a table,banana|bowl|dining table,banana|dining table,,False
348881,000000348881.jpg,a white airplane and a ramp near an airport,airplane|person|suitcase,airplane,,False
349152,000000349152.jpg,several boxes of doughnuts sitting on the table,dining table|donut|knife|spoon,donut|dining table,,False
349184,000000349184.jpg,a woman sitting on a bench in a park,bench|handbag|person,person|bench,,False
349302,000000349302.jpg,two giraffes walking on dirt road next to wire fence,giraffe,giraffe,,False
349480,000000349480.jpg,teddy bears dressed as pilgrim's having a picnic,apple|banana|bear|bottle|bowl|cake|cup|elephant|handbag|orange|potted plant|teddy bear,teddy bear,,False
349594,000000349594.jpg,a small boy is looking at an apple,apple|donut|person,person|apple,,False
349678,000000349678.jpg,an american flag is flying above a clock tower,clock|train,clock,,False
349837,000000349837.jpg,four refrigerators lined up in an empty room,refrigerator,refrigerator,,False
349860,000000349860.jpg,a skateboarder performs an aerial trick down a ramp,bench|car|person|skateboard,person,,False
350002,000000350002.jpg,"a woman with white paint on her face, sitting in a dress",dining table|hair drier|person,person,,False
350003,000000350003.jpg,a fire truck that is on the street,bicycle|car|person|suitcase|truck,truck,,False
350019,000000350019.jpg,a young boy is pulling a suitcase in a kitchen,person|suitcase,person|suitcase,,False
350023,000000350023.jpg,"a view of an urban roadway, with lots of traffic",bicycle|bus|car|motorcycle|person|traffic light,,,False
350054,000000350054.jpg,cat sitting on top of tv with christmas decoration,cat|dining table|teddy bear|tv,cat|tv,,False
350122,000000350122.jpg,several people are standing and standing near a walkway,backpack|bicycle|bus|handbag|person|train,person,,False
350148,000000350148.jpg,a man with a camera takes a photo of food,cake|car|carrot|chair|clock|cup|dining table|fork|knife|person|sandwich,person,,False
350388,000000350388.jpg,a white plate with some soup and vegetables on it,bowl|broccoli|dining table,,,False
350405,000000350405.jpg,a person snowboarding down the side of a mountain,person|skis|snowboard,person,,False
350488,000000350488.jpg,a zebra standing on the bank eating grass,zebra,zebra,,False
350607,000000350607.jpg,"a colorful, striped bench with a patchwork blanket on it",bench,bench,,False
350679,000000350679.jpg,a man and woman cutting their wedding cake,cake|dining table|hot dog|knife|person|tie,person|person|cake,,False
350833,000000350833.jpg,bathroom scene with tile walls and shower stall,sink|toilet,,,False
351096,000000351096.jpg,a pair of scissors and a camera are on a shelf,person|scissors,scissors,,False
351331,000000351331.jpg,a plate with a small pepperoni pizza on it,dining table|fork|pizza,pizza,,False
351362,000000351362.jpg,a very small bathroom with a white toilet,bottle|bowl|sink|toilet,toilet,,False
351530,000000351530.jpg,a row of wooden benches sitting next to each other,bench|bicycle|cell phone|chair|person,bench,,False
351559,000000351559.jpg,a large skyscraper lit up with a red light,traffic light,,,False
351589,000000351589.jpg,a green park bench sitting outside a house,bench|potted plant,bench,,False
351609,000000351609.jpg,a white bowl of peeled and peeled oranges,bowl|cup|orange|spoon,bowl|orange,,False
351810,000000351810.jpg,a bunch of luggage is piled up by the window,backpack|chair|dining table|person|potted plant|suitcase,suitcase,,False
351823,000000351823.jpg,the young boy is playing a tennis game,person|sports ball|tennis racket,person,,False
352491,000000352491.jpg,the commuter train is leaving the station by its empty platform,person|train,train,,False
352582,000000352582.jpg,two men playing frisbee in a field,frisbee|person,person|frisbee,,False
352584,000000352584.jpg,a bathroom that has been decorated in sparkle,toilet,,,False
352618,000000352618.jpg,three different types of fruit sitting in a bowl,banana|bowl|orange,bowl,,False
352684,000000352684.jpg,a man posing for a photograph at an event,person|tie,person,,False
352760,000000352760.jpg,a skier in a yellow jumpsuit while riding his skis,person|skis,person|skis,,False
352900,000000352900.jpg,a plate filled with a pasta dish,bowl|broccoli|fork|knife,,,False
353027,000000353027.jpg,the slices are prepared to be eaten from the pizza,person|pizza,pizza,,False
353051,000000353051.jpg,a girl with blue hair and sunglasses feeding a horse,horse|person,person|horse,,False
353096,000000353096.jpg,a desktop computer sitting on top of a wooden desk,apple|dining table|keyboard|laptop|mouse|tv,laptop|dining table,,False
353180,000000353180.jpg,men in jeans climbing the bottom of a parked bus,backpack|bus|person,person,,False
353518,000000353518.jpg,small fishing boats are lined up on the shore,boat|person,boat,,False
353970,000000353970.jpg,a gray cat sitting on top of a wooden chair,cat|chair,cat|chair,,False
354072,000000354072.jpg,the small bathroom has an attractive tile countertop,bottle|potted plant|sink,,,False
354307,000000354307.jpg,a man with a wound up head and neck,bed|person,person,,False
354547,000000354547.jpg,a man in a white suit smiles at the camera,person|tie,person,,False
354753,000000354753.jpg,blurry photograph taken in the middle of an intersection,car|traffic light,,,False
354829,000000354829.jpg,white car passing through window on wet sidewalk,car|fire hydrant,car,,False
355169,000000355169.jpg,a large electronic sign inside a building,airplane|clock,,,False
355240,000000355240.jpg,a dog sitting in the window sill outside a store,car|chair|couch|dog,dog,,False
355257,000000355257.jpg,an infant on a hospital bed with the monitors set up,bed|bottle|person|tv,bed|tv,,False
355325,000000355325.jpg,a close up of food near a wine glass,bowl|cup|dining table|person|pizza|spoon|wine glass,,,False
355610,000000355610.jpg,two stuffed animals that are posed together,bear|sheep|teddy bear,,,False
355677,000000355677.jpg,a yellow lifeguard sign in front of a large body of water,surfboard,,,False
355817,000000355817.jpg,a long yellow bus in front of a red brick building,bus|person,,,False
355905,000000355905.jpg,a white dog walking across a sandy beach,dog,dog,,False
356094,000000356094.jpg,the baseball player has a bat over his head,baseball bat|baseball glove|person,person,,False
356125,000000356125.jpg,an elephant and a girl are on the outside terrace,elephant|person,elephant|person,,False
356169,000000356169.jpg,an empty street with houses and trees in front,car|fire hydrant|traffic light,,,False
356248,000000356248.jpg,a man is holding his baby in front of him,bottle|bowl|chair|cup|dining table|person|potted plant|spoon,person|person,,False
356261,000000356261.jpg,a horse standing by a waterfall in the grass,horse,horse,,False
356347,000000356347.jpg,a ladle with soup being stirred into it,bowl|spoon,,,False
356387,000000356387.jpg,"several bikes on a sidewalk, along a narrow street with pedestrians",backpack|bicycle|motorcycle|person,bicycle,,False
356424,000000356424.jpg,a smiling man with glasses sitting next to his meal,bottle|car|chair|cup|dining table|person,person,,False
356427,000000356427.jpg,a man stands in front of several bags and backpacks,backpack|handbag|person|suitcase|train,person|backpack,,False
356428,000000356428.jpg,bananas are being sold at a market place,backpack|banana|person,banana,,False
356432,000000356432.jpg,a clean modern living room with artwork on the wall,couch|cup|dining table|keyboard,,,False
356498,000000356498.jpg,food with vegetables and sauce is sitting on a plate,broccoli|cake,,,False
356505,000000356505.jpg,a woman in a bikini surfing on a wave,person|surfboard,person,,False
356531,000000356531.jpg,woman smiling while eating mexican food in a restaurant,bottle|cup|dining table|fork|knife|person,person,,False
356612,000000356612.jpg,cows are walking down a crowded city street,bicycle|bus|car|cow|person|truck,cow,,False
356968,000000356968.jpg,a horse with a blonde mane standing in a field,horse,horse,,False
357060,000000357060.jpg,a little bird standing in the shallows at the beach,bird,bird,,False
357081,000000357081.jpg,two purple and white cows grazing on grass,cow,cow,,False
357238,000000357238.jpg,a man kiteboarding on the ocean waves near the beach,kite|person,person,,False
357430,000000357430.jpg,a closeup of a pizza cut into slices,pizza,pizza,,False
357459,000000357459.jpg,a small white dog is playing with an inflatable toy,dog|frisbee|person,dog,,False
357501,000000357501.jpg,gold scissors with many pieces of crystal sitting next to it,scissors,scissors,,False
357567,000000357567.jpg,a bathroom that has a curtain in it,sink|toilet,,,False
357737,000000357737.jpg,the man smiles near several parked bicycles,bicycle|car|motorcycle|person|truck,person|bicycle,,False
357742,000000357742.jpg,skier going down a mountain with tall trees,backpack|person|skis,person,,False
357748,000000357748.jpg,a pink bus with a cartoon character on the side,bird|bus|person,,,False
357816,000000357816.jpg,a baseball player swinging at a pitch on a field,baseball bat|baseball glove|bench|car|person|sports ball|umbrella,person,,False
357888,000000357888.jpg,a man standing in a kitchen holding up a kite,apple|bottle|bowl|clock|cup|kite|orange|person|vase|wine glass,person|kite,,False
357903,000000357903.jpg,a pizza topped with an egg and vegetables,broccoli|pizza,pizza,,False
357941,000000357941.jpg,a black cat sitting on top of a television,cat|cell phone|tv,cat|tv,,False
357978,000000357978.jpg,two women are standing in front of a wii display,chair|couch|person|potted plant|remote|tv|vase,person,,False
358195,000000358195.jpg,a small child on a skate board in the street,person|skateboard,person,,False
358427,000000358427.jpg,a close up view of a plate of broccoli florets,broccoli|fork,broccoli,,False
358525,000000358525.jpg,a young boy sitting on a bed using a laptop,bed|keyboard|laptop|person|suitcase,person|bed|laptop,,False
358923,000000358923.jpg,woman with an umbrella and cell phone to her ear,cell phone|person|umbrella,person|umbrella|cell phone,,False
359135,000000359135.jpg,two elephants fighting with each other in an enclosure,elephant,elephant,,False
359219,000000359219.jpg,two pizzas are sitting on tin foil plates,dining table|fork|knife|oven|pizza,pizza,,False
359540,000000359540.jpg,people playing baseball in a field with a fence,baseball bat|baseball glove|person|sports ball,person,,False
359677,000000359677.jpg,a person is parasailing over the ocean,kite|person|surfboard,person,,False
359781,000000359781.jpg,giraffe walking in grassy area next to trees and bushes,giraffe|person,giraffe,,False
359833,000000359833.jpg,a toddler reaching for a container with lots of apples,apple|orange|person,bowl|apple,bowl,True
359855,000000359855.jpg,an old briefcase is shown on the ground,suitcase,handbag,handbag,True
359937,000000359937.jpg,a double decker bus parked in a parking lot,bus|orange,,,False
360097,000000360097.jpg,several rows of luggage are displayed in an aerial view,person|suitcase|truck,suitcase,,False
360137,000000360137.jpg,person holding an umbrella over a railing overlooking the ocean,handbag|person|umbrella,person|umbrella,,False
360325,000000360325.jpg,"sheep, a goat, and some other goats in a farm",sheep,sheep|sheep|sheep,,False
360393,000000360393.jpg,a small pizza on a pan sits in the kitchen,bowl|dining table|pizza,pizza,,False
360564,000000360564.jpg,the small bathroom features a tile floor and tan walls,chair|sink|toilet,,,False
360661,000000360661.jpg,three horses and two jockeys running on a beach,horse|person,horse,,False
360943,000000360943.jpg,a yellow cat resting in the window sill of a house,cat|orange,cat,,False
360951,000000360951.jpg,a home office with a computer and laptop,dining table|keyboard|laptop|mouse|tv,laptop|laptop,,False
360960,000000360960.jpg,a man with a colorful umbrella walking down a street,person|umbrella,person|umbrella,,False
361103,000000361103.jpg,"traffic signals, pedestrian crossing signals and pedestrians walking",backpack|bicycle|cell phone|handbag|person|potted plant|traffic light,traffic light,,False
361142,000000361142.jpg,"the traffic in front of an old, large building",car|clock|person,,,False
361147,000000361147.jpg,man on court preparing to serve during tennis match,chair|person|tennis racket,person,,False
361180,000000361180.jpg,a bear is standing on a stone wall,bear,bear,,False
361238,000000361238.jpg,a woman smiles at a pizza on a platter,backpack|cup|dining table|person|pizza|potted plant,person|pizza,,False
361268,000000361268.jpg,brown cow standing on street next to brick houses,cow,cow,,False
361506,000000361506.jpg,a skate boarder on the street with lights on in the background,car|person|skateboard|stop sign,,,False
361551,000000361551.jpg,a group of people standing around a luggage bag,airplane|backpack|person|suitcase|truck,person|suitcase,,False
361571,000000361571.jpg,a brown dog wearing a hat outside on the grass,dog|person,dog,,False
361586,000000361586.jpg,the customers are waiting to purchase their electronics,backpack|handbag|person|suitcase|tv,,,False
361621,000000361621.jpg,a cat sitting in a bathroom sink looking at the camera,cat|sink,cat|sink,,False
361730,000000361730.jpg,an event on a grassy hill with kites flying overhead,backpack|bench|kite|person,kite,,False
361919,000000361919.jpg,a large group of people skiing down a mountain,person|skis|snowboard,person,,False
362434,000000362434.jpg,a brown teddy bear sitting in a box with clothes,book|person|teddy bear,teddy bear,,False
362520,000000362520.jpg,the skateboarder is jumping in the air during the trick,person|skateboard,person,,False
362682,000000362682.jpg,a bus with japanese writing painted on it,bus|dog|person|truck,,,False
362716,000000362716.jpg,a man holding a tennis racquet on a tennis court,person|sports ball|tennis racket,person,,False
363072,000000363072.jpg,several train carts on three different sets of tracks,train,train,,False
363188,000000363188.jpg,a group of zombies walking down a street,backpack|bottle|car|cell phone|person,,,False
363207,000000363207.jpg,a couple embracing while standing next to a wedding cake,bowl|cake|dining table|person|wine glass,cake,,False
363461,000000363461.jpg,an office with two computers on a desk,chair|dining table|keyboard|laptop|mouse|tv,laptop|dining table,,False
363666,000000363666.jpg,a man eating food next to another person in a blue shirt,chair|cup|dining table|donut|fork|knife|person|sandwich,person|person,,False
363784,000000363784.jpg,the bathroom has been cleaned and is very old,sink|toilet,,,False
363840,000000363840.jpg,a desk with two laptops and a desktop computer,bottle|chair|dining table|handbag|keyboard|laptop|mouse|person|tv,dining table|laptop|laptop,,False
363875,000000363875.jpg,man riding a motorcycle carrying several packages and boxes,bus|motorcycle|person|suitcase,person|motorcycle,,False
364102,000000364102.jpg,a woman on top of a green field playing frisbee,frisbee|person,person|frisbee,,False
364126,000000364126.jpg,a surfer wearing blue shorts riding a wave,person|surfboard,,,False
364166,000000364166.jpg,two zebras standing together and some brown grass,person|zebra,zebra,,False
364297,000000364297.jpg,the cat is laying down next to a keyboard,cat|keyboard|laptop|tv,cat|keyboard,,False
364322,000000364322.jpg,a large herd of sheep gather together in the field,sheep,sheep,,False
364557,000000364557.jpg,a couple walks along the beach carrying their surf boards,person|surfboard,,,False
364587,000000364587.jpg,an old rusty train engine driving down the railroad tracks,car|orange|train,train,,False
364636,000000364636.jpg,a dog with a red collar and a blue tag,bench|dog,dog,,False
364884,000000364884.jpg,a snowboarder is doing a trick on a half pipe,person|snowboard,person,,False
365095,000000365095.jpg,man in black and white soccer uniform kicking the ball,person|sports ball,person|sports ball,,False
365098,000000365098.jpg,an empty boat in the middle of blue water,boat|tie,boat,,False
365207,000000365207.jpg,a rear view mirror on a red car and building,bench|car|chair|dog,car,,False
365208,000000365208.jpg,a woman sits underneath a white cloth covered tent,chair|dining table|handbag|person|umbrella,person,,False
365385,000000365385.jpg,a toothbrush holder with a pink toothbrush in it,cup|sink|toothbrush,toothbrush|toothbrush,,False
365387,000000365387.jpg,an old - fashioned bathroom with a urinal and a mattress,bed|cup|person|sink|toilet,toilet,,False
365521,000000365521.jpg,black and white image of skateboarder performing stunt in urban area,person|skateboard,person,,False
365642,000000365642.jpg,a woman sitting on a toilet on a city street,car|chair|person|toilet,person|toilet,,False
365655,000000365655.jpg,a bus with a canadian flag painted on it,bus|person,,,False
365745,000000365745.jpg,a police truck is parked in the middle of the street,backpack|person|traffic light|truck,truck,,False
365766,000000365766.jpg,a clean kitchen with wood floors and white tiles,microwave|oven|sink,,,False
365886,000000365886.jpg,a young woman holds up a cell phone,cell phone|person,person|cell phone,,False
366141,000000366141.jpg,an older looking living room is shown with a television and lamp,cat|chair|couch|dining table|tv,tv,,False
366178,000000366178.jpg,a sign indicating where a fire hydrant is located in the snow,car|fire hydrant,fire hydrant,,False
366199,000000366199.jpg,a cat hiding out underneath a white sheet,bed|cat,cat,,False
366225,000000366225.jpg,a small laptop computer sitting on top of a desk,apple|cell phone|dining table|keyboard|laptop|mouse|tv,laptop|dining table,,False
366611,000000366611.jpg,a dog chewing on a football in the yard,cow|dog|sports ball,dog,,False
366711,000000366711.jpg,a man is putting fruit on display for sale,orange|person,person,,False
366884,000000366884.jpg,a bedroom with a dog on the floor,bed|book|chair|dining table|dog|keyboard|laptop|person|suitcase|tv,dog,,False
367082,000000367082.jpg,a dog sitting on the sofa with its tongue out,chair|couch|dog,dog|couch,,False
367095,000000367095.jpg,a man sitting at a desk with a computer,chair|cup|dining table|keyboard|laptop|mouse|person|potted plant|scissors|tv,person|dining table|laptop,,False
367195,000000367195.jpg,a brown and white dog laying on top of a carpet,couch|dining table|dog|person,dog,,False
367228,000000367228.jpg,a person flying a kite on a grassy hill,kite|person,person|kite,,False
367386,000000367386.jpg,a living room with several pieces of furniture on the floor,book|chair|couch|cup|dining table|potted plant|remote|vase,,,False
367569,000000367569.jpg,a living room with a piano and a fireplace,book|cell phone|couch|dining table|laptop|remote,,,False
367680,000000367680.jpg,vehicles parked in a parking lot in front of a hotel,bus|car|horse|person|truck,,,False
367818,000000367818.jpg,a woman in red hat is posing with her brown horse,horse|person,person|horse,,False
368038,000000368038.jpg,the train has several different colored trains on the tracks,car|train,train|train,,False
368212,000000368212.jpg,a toddler is playing with the bathroom brush,bowl|chair|person|toilet|toothbrush,,,False
368294,000000368294.jpg,an image of woman making cigars in a factory,dining table|person|scissors,person,,False
368335,000000368335.jpg,a horse is walking in the parking lot,car|horse|truck,horse,,False
368456,000000368456.jpg,graffiti is painted on the side of a train,car|train,train,,False
368684,000000368684.jpg,a flat screen television sitting next to a living room,bed|book|chair|couch|laptop|person|tv,tv,,False
368752,000000368752.jpg,the child smiles at the plate of food,bowl|cake|cup|dining table|person|spoon,person,,False
368900,000000368900.jpg,a living room filled with furniture and clutter,backpack|bird|chair|refrigerator|tv|umbrella,,,False
368940,000000368940.jpg,a bathroom with black and white checkered floor and floor tile,sink,,,False
368961,000000368961.jpg,a couple of elephants are standing in their pen,elephant|person|sports ball,elephant,,False
368982,000000368982.jpg,scissors are on a wooden surface near paper,book|dining table|scissors,scissors,,False
369037,000000369037.jpg,man with glasses next to large elephant in indoor setting,bottle|elephant|handbag|person,person|elephant,,False
369081,000000369081.jpg,three horses walking across a green field during the day,horse,horse,,False
369310,000000369310.jpg,a little boy in a helmet standing on a wii controller,chair|dining table|person|remote,person,,False
369323,000000369323.jpg,two women who are playing tennis together on a court,person|sports ball|tennis racket,person,,False
369370,000000369370.jpg,two halves of sandwiches on a plate,dining table|orange|sandwich,sandwich,,False
369442,000000369442.jpg,a group of people standing around grazing animals,car|person|sheep|stop sign,person,,False
369503,000000369503.jpg,woman standing in kitchen holding up a piece of glass,person|sink,person,,False
369541,000000369541.jpg,a dog in blue shirt with frisbee in mouth,dog|frisbee|person,dog|frisbee,,False
369675,000000369675.jpg,a red train that is next to a building,clock|person|train,train,,False
369751,000000369751.jpg,parking meters at an intersection in a small rural town,car|parking meter|stop sign,parking meter,,False
369757,000000369757.jpg,an assortment of pizzas displayed in a display case,hot dog|pizza,pizza,,False
369771,000000369771.jpg,two bento boxes filled with different types of food,bowl|broccoli|dining table|fork|sandwich,,,False
369812,000000369812.jpg,a street sign advertising a new brighton shopping district,bus|car|handbag|person|traffic light|truck,,,False
370042,000000370042.jpg,many pots and vases are sitting near a house,vase,vase,,False
370208,000000370208.jpg,a red bicycle sitting against a parking meter,bicycle|orange|parking meter|person,bicycle|parking meter,,False
370270,000000370270.jpg,a woman throwing a red ball with two people looking on,bowl|person|sports ball,person|sports ball|person,,False
370375,000000370375.jpg,a boy wearing a helmet and holding a blue baseball bat,baseball bat|person|sports ball,person|baseball bat,,False
370478,000000370478.jpg,a white laptop and black luggage sitting in a bedroom,backpack|bed|book|laptop|suitcase,laptop|suitcase,,False
370486,000000370486.jpg,girl in a black jacket with a colorful umbrella,backpack|handbag|person|umbrella,person|umbrella,,False
370677,000000370677.jpg,three ladies smile for the camera in front of doughnuts,donut|person,person|donut,,False
370711,000000370711.jpg,a window display featuring umbrellas and hats,person|umbrella,umbrella,,False
370813,000000370813.jpg,a person jumping a skate board in the air,person|skateboard,person,,False
370818,000000370818.jpg,an open cabinet in the middle of a bathroom,potted plant|sink|toilet,,,False
370900,000000370900.jpg,a group of teddy bears wearing crowns,bear|dining table|teddy bear|tie,teddy bear,,False
370999,000000370999.jpg,a coin next to five small grey stone beads,dining table,,,False
371042,000000371042.jpg,a woman is playing tennis on a grass court,backpack|bottle|person|sports ball|tennis racket,person,,False
371472,000000371472.jpg,several different kinds of pineapples stacked high in each other,banana,,,False
371529,000000371529.jpg,a woman squats down to pick up a toilet,chair|person|potted plant|toilet,person|toilet,,False
371552,000000371552.jpg,a young boy in green is playing soccer,bench|person|sports ball,person,,False
371677,000000371677.jpg,computer screens and keyboards sitting on a desk,cup|dining table|keyboard|laptop|mouse|teddy bear|tv,laptop|keyboard|dining table,,False
371699,000000371699.jpg,a very nice looking room with an open desk,book|chair|dining table|dog|laptop|person,dining table,,False
371749,000000371749.jpg,two people are playing a wii video game,couch|dog|person|remote,person,,False
372203,000000372203.jpg,a bench and a lamp post in a desert,bench|fire hydrant|traffic light,bench,,False
372260,000000372260.jpg,a street clock with two colorful flowers on the curb,car|clock|potted plant,clock,,False
372307,000000372307.jpg,a horse grazing in a field next to a barn,horse,horse,,False
372317,000000372317.jpg,a tour bus is stopped along a street curb,bus|parking meter,,,False
372349,000000372349.jpg,a man and woman standing in the water,bottle|bowl|person|toothbrush,person|person,,False
372466,000000372466.jpg,a computer mouse sitting next to a laptop,chair|cup|dining table|keyboard|laptop|mouse,laptop|mouse|laptop,,False
372577,000000372577.jpg,two men playing tennis with each other on the court,person|tennis racket,person,,False
372718,000000372718.jpg,an arrangement of flower stems in a clear glass vase,vase,vase,,False
372819,000000372819.jpg,a group of dogs running around a park,bench|dining table|dog|person,dog,,False
373315,000000373315.jpg,the skateboarder is attempting to do a trick,person|skateboard,person,,False
373353,000000373353.jpg,a yellow taxi cab is stopped at a crosswalk,backpack|bus|car|handbag|person|traffic light,car|car,,False
373382,000000373382.jpg,a man on a court with a tennis racquet,handbag|person|tennis racket,person,,False
373705,000000373705.jpg,a red fire hydrant with a colorful column around it,fire hydrant|person,fire hydrant,,False
374052,000000374052.jpg,a person is sitting on a bench surrounded by pigeons,bench|bird|cup|person,person|bench|bird,,False
374083,000000374083.jpg,a family prepares a cake in a kitchen,cake|dining table|knife|person|spoon,cake,,False
374369,000000374369.jpg,a person on skis in the snow,person|skis,person|skis,,False
374545,000000374545.jpg,a flag flying in the air over a park,bicycle|bird|kite|person,,,False
374551,000000374551.jpg,a gray and brown bird sitting on the branch,bird,bird,,False
374727,000000374727.jpg,there are many street signs in front of some tall buildings,,,,False
374982,000000374982.jpg,a little girl sitting in front of a pizza,chair|cup|dining table|person|pizza,person|pizza,,False
375015,000000375015.jpg,a bear walking on a rock in the dirt,bear|person,bear,,False
375078,000000375078.jpg,a black and white vase with a flower in it,bottle|dining table|vase,vase,,False
375278,000000375278.jpg,a hand is petting the back of an open suitcase,book|cat|dining table|dog|person|suitcase,suitcase,,False
375430,000000375430.jpg,a white plate with several pancakes on it,bowl|cake|chair|dining table,cake,,False
375469,000000375469.jpg,two surfers are riding a wave in the ocean,person|surfboard,,,False
375493,000000375493.jpg,a young woman is posing with a yellow fire hydrant,bottle|cat|fire hydrant|person|stop sign,person|fire hydrant,,False
375763,000000375763.jpg,a herd of sheep are standing in a field,sheep,sheep,,False
376093,000000376093.jpg,four people standing around a pizza box with beverages in hand,cup|dining table|person|pizza,person|pizza,,False
376112,000000376112.jpg,many people are skiing on a snowy mountain,backpack|person|skis,person,,False
376206,000000376206.jpg,a man is surfing on a wave in the water,person|surfboard,person,,False
376264,000000376264.jpg,this is a view of a bunch of food,book|bottle|cell phone|cup|dining table|knife|laptop,,,False
376278,000000376278.jpg,two zebras laying in the dirt and grass,zebra,zebra,,False
376284,000000376284.jpg,two rusty poles stand out against the pavement,car|fire hydrant,,,False
376307,000000376307.jpg,woman standing in front of display of fruit,apple|banana|carrot|chair|cup|dining table|orange|person,person,,False
376310,000000376310.jpg,a bathroom with a purple vanity and mirror,sink|toilet,,,False
376322,000000376322.jpg,a large group of people are enjoying a meal,bottle|cake|cell phone|cup|dining table|fork|knife|person|spoon|wine glass,person,,False
376365,000000376365.jpg,a glass of milk next to a large vase,chair|couch|cup|dining table|person|potted plant|sports ball|vase,vase,,False
376442,000000376442.jpg,a black stuffed animal in a white toilet,chair|teddy bear|toilet,toilet,,False
376478,000000376478.jpg,a single rose in a vase on a wooden ledge,bench|vase,vase,,False
376625,000000376625.jpg,black and white photo of an old fashioned trolley,bottle|bus|car|motorcycle|person|train,bus,,False
376856,000000376856.jpg,a tall brick building with a clock tower and windows,clock,clock,,False
376900,000000376900.jpg,man on tennis court waving his arms in a victory,person|sports ball|tennis racket,person,,False
377000,000000377000.jpg,a grey cat sitting next to a window looking outside,cat,cat,,False
377113,000000377113.jpg,a young man in a striped shirt waterskiing while people watch,boat|person|skis,person|person,,False
377239,000000377239.jpg,a pretty young lady posing with an umbrella,bottle|handbag|person|umbrella,person|umbrella,,False
377368,000000377368.jpg,a cake that has some icing on it,bear|bench|cake|cup|dining table|handbag|person|teddy bear,cake,,False
377393,000000377393.jpg,there is a tower standing at the beach,clock|person|umbrella,,,False
377486,000000377486.jpg,a rodeo rider in white shirt falling off a horse,cow|horse|person,person|horse,,False
377497,000000377497.jpg,a white horse with black and brown stripes,horse|zebra,horse,,False
377575,000000377575.jpg,a dog tied to a pole while wearing a leash,dog|fire hydrant,dog,,False
377588,000000377588.jpg,three baseball players on the field during a game,baseball bat|baseball glove|person,person,,False
377635,000000377635.jpg,a boy performs skateboard tricks outside in an open area,person|skateboard,person|skateboard,,False
377670,000000377670.jpg,a set of toy soldiers setting in the water,person|teddy bear,person,,False
377723,000000377723.jpg,a blue bus parked in front of a building,backpack|bus|handbag|person,,,False
377814,000000377814.jpg,a box of various glazed and sprinkled donuts,donut,donut,,False
377882,000000377882.jpg,some boats are docked near a fence by the water,boat|surfboard,boat,,False
377946,000000377946.jpg,an image of a food truck that is parked,bus|car|fork|knife|person|traffic light|truck,truck,,False
378099,000000378099.jpg,a close up of a keyboard and a mouse,dining table|keyboard|laptop|mouse,keyboard|mouse,,False
378116,000000378116.jpg,a surfer riding a small wave in the ocean,person|surfboard,,,False
378139,000000378139.jpg,a tourist boat traveling down a city river,bicycle|boat|car|person,boat,,False
